clf,atlas_name,itr,tp,tn,fp,fn,sen,spc,acc,pre,npv,f1,roc_auc
LogisticRegression,difumo512,6,19,41,6,22,0.463414634,0.872340426,0.681818182,0.76,0.650793651,0.575757576,0.668
LogisticRegression,difumo512,7,23,30,17,18,0.56097561,0.638297872,0.602272727,0.575,0.625,0.567901235,0.6
LogisticRegression,difumo512,8,23,33,14,18,0.56097561,0.70212766,0.636363636,0.621621622,0.647058824,0.58974359,0.632
LogisticRegression,difumo512,9,28,34,13,13,0.682926829,0.723404255,0.704545455,0.682926829,0.723404255,0.682926829,0.703
LogisticRegression,difumo512,average,24.9,34.6,12.9,15.8,0.612317073,0.728413121,0.674527579,0.661692734,0.690853242,0.631320524,0.6705
SVC,difumo512,0,24,40,8,17,0.585365854,0.833333333,0.719101124,0.75,0.701754386,0.657534247,0.709
SVC,difumo512,1,24,37,11,17,0.585365854,0.770833333,0.685393258,0.685714286,0.685185185,0.631578947,0.678
SVC,difumo512,2,30,33,15,10,0.75,0.6875,0.715909091,0.666666667,0.76744186,0.705882353,0.719
SVC,difumo512,3,26,38,10,14,0.65,0.791666667,0.727272727,0.722222222,0.730769231,0.684210526,0.721
SVC,difumo512,4,24,36,12,16,0.6,0.75,0.681818182,0.666666667,0.692307692,0.631578947,0.675
SVC,difumo512,5,21,34,13,20,0.512195122,0.723404255,0.625,0.617647059,0.62962963,0.56,0.618
SVC,difumo512,6,19,40,7,22,0.463414634,0.85106383,0.670454545,0.730769231,0.64516129,0.567164179,0.657
SVC,difumo512,7,26,33,14,15,0.634146341,0.70212766,0.670454545,0.65,0.6875,0.641975309,0.668
SVC,difumo512,8,21,39,8,20,0.512195122,0.829787234,0.681818182,0.724137931,0.661016949,0.6,0.671
SVC,difumo512,9,26,34,13,15,0.634146341,0.723404255,0.681818182,0.666666667,0.693877551,0.65,0.679
SVC,difumo512,average,24.1,36.4,11.1,16.6,0.592682927,0.766312057,0.685903984,0.688049073,0.689464377,0.632992451,0.6795
RandomForestClassifier,difumo512,0,10,39,9,31,0.243902439,0.8125,0.550561798,0.526315789,0.557142857,0.333333333,0.528
RandomForestClassifier,difumo512,1,12,36,12,29,0.292682927,0.75,0.539325843,0.5,0.553846154,0.369230769,0.521
RandomForestClassifier,difumo512,2,16,40,8,24,0.4,0.833333333,0.636363636,0.666666667,0.625,0.5,0.617
RandomForestClassifier,difumo512,3,13,39,9,27,0.325,0.8125,0.590909091,0.590909091,0.590909091,0.419354839,0.569
RandomForestClassifier,difumo512,4,15,35,13,25,0.375,0.729166667,0.568181818,0.535714286,0.583333333,0.441176471,0.552
RandomForestClassifier,difumo512,5,10,36,11,31,0.243902439,0.765957447,0.522727273,0.476190476,0.537313433,0.322580645,0.505
RandomForestClassifier,difumo512,6,11,33,14,30,0.268292683,0.70212766,0.5,0.44,0.523809524,0.333333333,0.485
RandomForestClassifier,difumo512,7,16,39,8,25,0.390243902,0.829787234,0.625,0.666666667,0.609375,0.492307692,0.61
RandomForestClassifier,difumo512,8,18,35,12,23,0.43902439,0.744680851,0.602272727,0.6,0.603448276,0.507042254,0.592
RandomForestClassifier,difumo512,9,19,31,16,22,0.463414634,0.659574468,0.568181818,0.542857143,0.58490566,0.5,0.561
RandomForestClassifier,difumo512,average,14,36.3,11.2,26.7,0.344146341,0.763962766,0.5703524,0.554532012,0.576908333,0.421835934,0.554
RidgeClassifier,difumo512,0,27,37,11,14,0.658536585,0.770833333,0.719101124,0.710526316,0.725490196,0.683544304,0.715
RidgeClassifier,difumo512,1,25,37,11,16,0.609756098,0.770833333,0.696629213,0.694444444,0.698113208,0.649350649,0.69
RidgeClassifier,difumo512,2,31,32,16,9,0.775,0.666666667,0.715909091,0.659574468,0.780487805,0.712643678,0.721
RidgeClassifier,difumo512,3,29,32,16,11,0.725,0.666666667,0.693181818,0.644444444,0.744186047,0.682352941,0.696
RidgeClassifier,difumo512,4,21,36,12,19,0.525,0.75,0.647727273,0.636363636,0.654545455,0.575342466,0.638
RidgeClassifier,difumo512,5,22,34,13,19,0.536585366,0.723404255,0.636363636,0.628571429,0.641509434,0.578947368,0.63
RidgeClassifier,difumo512,6,19,41,6,22,0.463414634,0.872340426,0.681818182,0.76,0.650793651,0.575757576,0.668
RidgeClassifier,difumo512,7,23,30,17,18,0.56097561,0.638297872,0.602272727,0.575,0.625,0.567901235,0.6
RidgeClassifier,difumo512,8,23,33,14,18,0.56097561,0.70212766,0.636363636,0.621621622,0.647058824,0.58974359,0.632
RidgeClassifier,difumo512,9,28,34,13,13,0.682926829,0.723404255,0.704545455,0.682926829,0.723404255,0.682926829,0.703
RidgeClassifier,difumo512,average,24.8,34.6,12.9,15.9,0.609817073,0.728457447,0.673391216,0.661347319,0.689058887,0.629851064,0.6693
MLPClassifier,difumo512,0,23,36,12,18,0.56097561,0.75,0.662921348,0.657142857,0.666666667,0.605263158,0.655
MLPClassifier,difumo512,1,30,35,13,11,0.731707317,0.729166667,0.730337079,0.697674419,0.760869565,0.714285714,0.73
MLPClassifier,difumo512,2,30,31,17,10,0.75,0.645833333,0.693181818,0.638297872,0.756097561,0.689655172,0.698
MLPClassifier,difumo512,3,28,33,15,12,0.7,0.6875,0.693181818,0.651162791,0.733333333,0.674698795,0.694
MLPClassifier,difumo512,4,24,31,17,16,0.6,0.645833333,0.625,0.585365854,0.659574468,0.592592593,0.623
MLPClassifier,difumo512,5,21,30,17,20,0.512195122,0.638297872,0.579545455,0.552631579,0.6,0.53164557,0.575
MLPClassifier,difumo512,6,28,37,10,13,0.682926829,0.787234043,0.738636364,0.736842105,0.74,0.708860759,0.735
MLPClassifier,difumo512,7,30,28,19,11,0.731707317,0.595744681,0.659090909,0.612244898,0.717948718,0.666666667,0.664
MLPClassifier,difumo512,8,24,31,16,17,0.585365854,0.659574468,0.625,0.6,0.645833333,0.592592593,0.622
MLPClassifier,difumo512,9,30,27,20,11,0.731707317,0.574468085,0.647727273,0.6,0.710526316,0.659340659,0.653
MLPClassifier,difumo512,average,26.8,31.9,15.6,13.9,0.658658537,0.671365248,0.665462206,0.633136237,0.699084996,0.643560168,0.6649
BaggingClassifier,difumo512,0,11,37,11,30,0.268292683,0.770833333,0.539325843,0.5,0.552238806,0.349206349,0.52
BaggingClassifier,difumo512,1,18,32,16,23,0.43902439,0.666666667,0.561797753,0.529411765,0.581818182,0.48,0.553
BaggingClassifier,difumo512,2,15,33,15,25,0.375,0.6875,0.545454545,0.5,0.568965517,0.428571429,0.531
BaggingClassifier,difumo512,3,17,38,10,23,0.425,0.791666667,0.625,0.62962963,0.62295082,0.507462687,0.608
BaggingClassifier,difumo512,4,23,30,18,17,0.575,0.625,0.602272727,0.56097561,0.638297872,0.567901235,0.6
BaggingClassifier,difumo512,5,16,33,14,25,0.390243902,0.70212766,0.556818182,0.533333333,0.568965517,0.450704225,0.546
BaggingClassifier,difumo512,6,15,32,15,26,0.365853659,0.680851064,0.534090909,0.5,0.551724138,0.422535211,0.523
BaggingClassifier,difumo512,7,17,33,14,24,0.414634146,0.70212766,0.568181818,0.548387097,0.578947368,0.472222222,0.558
BaggingClassifier,difumo512,8,26,30,17,15,0.634146341,0.638297872,0.636363636,0.604651163,0.666666667,0.619047619,0.636
BaggingClassifier,difumo512,9,14,29,18,27,0.341463415,0.617021277,0.488636364,0.4375,0.517857143,0.383561644,0.479
BaggingClassifier,difumo512,average,17.2,32.7,14.8,23.5,0.422865854,0.68820922,0.565794178,0.53438886,0.584843203,0.468121262,0.5554
SGDClassifier,difumo512,0,28,37,11,13,0.682926829,0.770833333,0.730337079,0.717948718,0.74,0.7,0.727
SGDClassifier,difumo512,1,27,35,13,14,0.658536585,0.729166667,0.696629213,0.675,0.714285714,0.666666667,0.694
SGDClassifier,difumo512,2,29,30,18,11,0.725,0.625,0.670454545,0.617021277,0.731707317,0.666666667,0.675
SGDClassifier,difumo512,3,32,30,18,8,0.8,0.625,0.704545455,0.64,0.789473684,0.711111111,0.712
SGDClassifier,difumo512,4,21,30,18,19,0.525,0.625,0.579545455,0.538461538,0.612244898,0.53164557,0.575
SGDClassifier,difumo512,5,24,29,18,17,0.585365854,0.617021277,0.602272727,0.571428571,0.630434783,0.578313253,0.601
SGDClassifier,difumo512,6,22,31,16,19,0.536585366,0.659574468,0.602272727,0.578947368,0.62,0.556962025,0.598
SGDClassifier,difumo512,7,27,29,18,14,0.658536585,0.617021277,0.636363636,0.6,0.674418605,0.627906977,0.638
SGDClassifier,difumo512,8,26,32,15,15,0.634146341,0.680851064,0.659090909,0.634146341,0.680851064,0.634146341,0.657
SGDClassifier,difumo512,9,31,31,16,10,0.756097561,0.659574468,0.704545455,0.659574468,0.756097561,0.704545455,0.708
SGDClassifier,difumo512,average,26.7,31.4,16.1,14,0.656219512,0.660904255,0.65860572,0.623252828,0.694951363,0.637796407,0.6585
AdaBoostClassifier,difumo512,0,22,35,13,19,0.536585366,0.729166667,0.640449438,0.628571429,0.648148148,0.578947368,0.633
AdaBoostClassifier,difumo512,1,23,33,15,18,0.56097561,0.6875,0.629213483,0.605263158,0.647058824,0.582278481,0.624
AdaBoostClassifier,difumo512,2,19,34,14,21,0.475,0.708333333,0.602272727,0.575757576,0.618181818,0.520547945,0.592
AdaBoostClassifier,difumo512,3,20,31,17,20,0.5,0.645833333,0.579545455,0.540540541,0.607843137,0.519480519,0.573
AdaBoostClassifier,difumo512,4,19,34,14,21,0.475,0.708333333,0.602272727,0.575757576,0.618181818,0.520547945,0.592
AdaBoostClassifier,difumo512,5,16,37,10,25,0.390243902,0.787234043,0.602272727,0.615384615,0.596774194,0.47761194,0.589
AdaBoostClassifier,difumo512,6,16,36,11,25,0.390243902,0.765957447,0.590909091,0.592592593,0.590163934,0.470588235,0.578
AdaBoostClassifier,difumo512,7,25,34,13,16,0.609756098,0.723404255,0.670454545,0.657894737,0.68,0.632911392,0.667
AdaBoostClassifier,difumo512,8,26,33,14,15,0.634146341,0.70212766,0.670454545,0.65,0.6875,0.641975309,0.668
AdaBoostClassifier,difumo512,9,21,32,15,20,0.512195122,0.680851064,0.602272727,0.583333333,0.615384615,0.545454545,0.597
AdaBoostClassifier,difumo512,average,20.7,33.9,13.6,20,0.508414634,0.713874113,0.619011747,0.602509556,0.630923649,0.549034368,0.6113
KNeighborsClassifier,msdl,0,13,34,14,28,0.317073171,0.708333333,0.528089888,0.481481481,0.548387097,0.382352941,0.513
KNeighborsClassifier,msdl,1,12,38,10,29,0.292682927,0.791666667,0.561797753,0.545454545,0.567164179,0.380952381,0.542
KNeighborsClassifier,msdl,2,16,33,15,24,0.4,0.6875,0.556818182,0.516129032,0.578947368,0.450704225,0.544
KNeighborsClassifier,msdl,3,15,34,14,25,0.375,0.708333333,0.556818182,0.517241379,0.576271186,0.434782609,0.542
KNeighborsClassifier,msdl,4,16,31,17,24,0.4,0.645833333,0.534090909,0.484848485,0.563636364,0.438356164,0.523
KNeighborsClassifier,msdl,5,13,34,13,28,0.317073171,0.723404255,0.534090909,0.5,0.548387097,0.388059701,0.52
KNeighborsClassifier,msdl,6,12,37,10,29,0.292682927,0.787234043,0.556818182,0.545454545,0.560606061,0.380952381,0.54
KNeighborsClassifier,msdl,7,22,33,14,19,0.536585366,0.70212766,0.625,0.611111111,0.634615385,0.571428571,0.619
KNeighborsClassifier,msdl,8,15,40,7,26,0.365853659,0.85106383,0.625,0.681818182,0.606060606,0.476190476,0.608
KNeighborsClassifier,msdl,9,17,25,22,24,0.414634146,0.531914894,0.477272727,0.435897436,0.510204082,0.425,0.473
KNeighborsClassifier,msdl,average,15.1,33.9,13.6,25.6,0.371158537,0.713741135,0.555579673,0.53194362,0.569427942,0.432877945,0.5424
GaussianNB,msdl,0,20,32,16,21,0.487804878,0.666666667,0.584269663,0.555555556,0.603773585,0.519480519,0.577
GaussianNB,msdl,1,27,27,21,14,0.658536585,0.5625,0.606741573,0.5625,0.658536585,0.606741573,0.611
GaussianNB,msdl,2,30,37,11,10,0.75,0.770833333,0.761363636,0.731707317,0.787234043,0.740740741,0.76
GaussianNB,msdl,3,25,26,22,15,0.625,0.541666667,0.579545455,0.531914894,0.634146341,0.574712644,0.583
GaussianNB,msdl,4,26,31,17,14,0.65,0.645833333,0.647727273,0.604651163,0.688888889,0.626506024,0.648
GaussianNB,msdl,5,25,28,19,16,0.609756098,0.595744681,0.602272727,0.568181818,0.636363636,0.588235294,0.603
GaussianNB,msdl,6,25,33,14,16,0.609756098,0.70212766,0.659090909,0.641025641,0.673469388,0.625,0.656
GaussianNB,msdl,7,25,24,23,16,0.609756098,0.510638298,0.556818182,0.520833333,0.6,0.561797753,0.56
GaussianNB,msdl,8,26,33,14,15,0.634146341,0.70212766,0.670454545,0.65,0.6875,0.641975309,0.668
GaussianNB,msdl,9,26,18,29,15,0.634146341,0.382978723,0.5,0.472727273,0.545454545,0.541666667,0.509
GaussianNB,msdl,average,25.5,28.9,18.6,15.2,0.626890244,0.608111702,0.616828396,0.583909699,0.651536701,0.602685652,0.6175
DecisionTreeClassifier,msdl,0,20,36,12,21,0.487804878,0.75,0.629213483,0.625,0.631578947,0.547945205,0.619
DecisionTreeClassifier,msdl,1,18,30,18,23,0.43902439,0.625,0.539325843,0.5,0.566037736,0.467532468,0.532
DecisionTreeClassifier,msdl,2,10,38,10,30,0.25,0.791666667,0.545454545,0.5,0.558823529,0.333333333,0.521
DecisionTreeClassifier,msdl,3,25,20,28,15,0.625,0.416666667,0.511363636,0.471698113,0.571428571,0.537634409,0.521
DecisionTreeClassifier,msdl,4,20,33,15,20,0.5,0.6875,0.602272727,0.571428571,0.622641509,0.533333333,0.594
DecisionTreeClassifier,msdl,5,8,32,15,33,0.195121951,0.680851064,0.454545455,0.347826087,0.492307692,0.25,0.438
DecisionTreeClassifier,msdl,6,12,34,13,29,0.292682927,0.723404255,0.522727273,0.48,0.53968254,0.363636364,0.508
DecisionTreeClassifier,msdl,7,20,26,21,21,0.487804878,0.553191489,0.522727273,0.487804878,0.553191489,0.487804878,0.52
DecisionTreeClassifier,msdl,8,17,30,17,24,0.414634146,0.638297872,0.534090909,0.5,0.555555556,0.453333333,0.526
DecisionTreeClassifier,msdl,9,18,27,20,23,0.43902439,0.574468085,0.511363636,0.473684211,0.54,0.455696203,0.507
DecisionTreeClassifier,msdl,average,16.8,30.6,16.9,23.9,0.413109756,0.64410461,0.537308478,0.495744186,0.563124757,0.443024953,0.5286
LogisticRegression,msdl,0,20,33,15,21,0.487804878,0.6875,0.595505618,0.571428571,0.611111111,0.526315789,0.588
LogisticRegression,msdl,1,24,30,18,17,0.585365854,0.625,0.606741573,0.571428571,0.638297872,0.578313253,0.605
LogisticRegression,msdl,2,28,29,19,12,0.7,0.604166667,0.647727273,0.595744681,0.707317073,0.643678161,0.652
LogisticRegression,msdl,3,27,26,22,13,0.675,0.541666667,0.602272727,0.551020408,0.666666667,0.606741573,0.608
LogisticRegression,msdl,4,23,31,17,17,0.575,0.645833333,0.613636364,0.575,0.645833333,0.575,0.61
LogisticRegression,msdl,5,23,29,18,18,0.56097561,0.617021277,0.590909091,0.56097561,0.617021277,0.56097561,0.589
LogisticRegression,msdl,6,25,37,10,16,0.609756098,0.787234043,0.704545455,0.714285714,0.698113208,0.657894737,0.698
LogisticRegression,msdl,7,23,30,17,18,0.56097561,0.638297872,0.602272727,0.575,0.625,0.567901235,0.6
LogisticRegression,msdl,8,21,37,10,20,0.512195122,0.787234043,0.659090909,0.677419355,0.649122807,0.583333333,0.65
LogisticRegression,msdl,9,24,28,19,17,0.585365854,0.595744681,0.590909091,0.558139535,0.622222222,0.571428571,0.591
LogisticRegression,msdl,average,23.8,31,16.5,16.9,0.585243902,0.652969858,0.621361083,0.595044245,0.648070557,0.587158226,0.6191
SVC,msdl,0,21,36,12,20,0.512195122,0.75,0.640449438,0.636363636,0.642857143,0.567567568,0.631
SVC,msdl,1,24,32,16,17,0.585365854,0.666666667,0.629213483,0.6,0.653061224,0.592592593,0.626
SVC,msdl,2,31,32,16,9,0.775,0.666666667,0.715909091,0.659574468,0.780487805,0.712643678,0.721
SVC,msdl,3,27,33,15,13,0.675,0.6875,0.681818182,0.642857143,0.717391304,0.658536585,0.681
SVC,msdl,4,22,32,16,18,0.55,0.666666667,0.613636364,0.578947368,0.64,0.564102564,0.608
SVC,msdl,5,23,35,12,18,0.56097561,0.744680851,0.659090909,0.657142857,0.660377358,0.605263158,0.653
SVC,msdl,6,18,39,8,23,0.43902439,0.829787234,0.647727273,0.692307692,0.629032258,0.537313433,0.634
SVC,msdl,7,24,35,12,17,0.585365854,0.744680851,0.670454545,0.666666667,0.673076923,0.623376623,0.665
SVC,msdl,8,20,37,10,21,0.487804878,0.787234043,0.647727273,0.666666667,0.637931034,0.563380282,0.638
SVC,msdl,9,23,33,14,18,0.56097561,0.70212766,0.636363636,0.621621622,0.647058824,0.58974359,0.632
SVC,msdl,average,23.3,34.4,13.1,17.4,0.573170732,0.724601064,0.654239019,0.642214812,0.668127387,0.601452007,0.6489
RandomForestClassifier,msdl,0,18,36,12,23,0.43902439,0.75,0.606741573,0.6,0.610169492,0.507042254,0.595
RandomForestClassifier,msdl,1,16,33,15,25,0.390243902,0.6875,0.550561798,0.516129032,0.568965517,0.444444444,0.539
RandomForestClassifier,msdl,2,23,36,12,17,0.575,0.75,0.670454545,0.657142857,0.679245283,0.613333333,0.662
RandomForestClassifier,msdl,3,16,39,9,24,0.4,0.8125,0.625,0.64,0.619047619,0.492307692,0.606
RandomForestClassifier,msdl,4,16,36,12,24,0.4,0.75,0.590909091,0.571428571,0.6,0.470588235,0.575
RandomForestClassifier,msdl,5,13,34,13,28,0.317073171,0.723404255,0.534090909,0.5,0.548387097,0.388059701,0.52
RandomForestClassifier,msdl,6,18,39,8,23,0.43902439,0.829787234,0.647727273,0.692307692,0.629032258,0.537313433,0.634
RandomForestClassifier,msdl,7,20,33,14,21,0.487804878,0.70212766,0.602272727,0.588235294,0.611111111,0.533333333,0.595
RandomForestClassifier,msdl,8,16,41,6,25,0.390243902,0.872340426,0.647727273,0.727272727,0.621212121,0.507936508,0.631
RandomForestClassifier,msdl,9,13,32,15,28,0.317073171,0.680851064,0.511363636,0.464285714,0.533333333,0.376811594,0.499
RandomForestClassifier,msdl,average,16.9,35.9,11.6,23.8,0.41554878,0.755851064,0.598684883,0.595680189,0.602050383,0.487117053,0.5856
RidgeClassifier,msdl,0,20,28,20,21,0.487804878,0.583333333,0.539325843,0.5,0.571428571,0.49382716,0.536
RidgeClassifier,msdl,1,21,30,18,20,0.512195122,0.625,0.573033708,0.538461538,0.6,0.525,0.569
RidgeClassifier,msdl,2,22,22,26,18,0.55,0.458333333,0.5,0.458333333,0.55,0.5,0.504
RidgeClassifier,msdl,3,23,30,18,17,0.575,0.625,0.602272727,0.56097561,0.638297872,0.567901235,0.6
RidgeClassifier,msdl,4,26,32,16,14,0.65,0.666666667,0.659090909,0.619047619,0.695652174,0.634146341,0.658
RidgeClassifier,msdl,5,21,23,24,20,0.512195122,0.489361702,0.5,0.466666667,0.534883721,0.488372093,0.501
RidgeClassifier,msdl,6,23,31,16,18,0.56097561,0.659574468,0.613636364,0.58974359,0.632653061,0.575,0.61
RidgeClassifier,msdl,7,22,29,18,19,0.536585366,0.617021277,0.579545455,0.55,0.604166667,0.543209877,0.577
RidgeClassifier,msdl,8,21,29,18,20,0.512195122,0.617021277,0.568181818,0.538461538,0.591836735,0.525,0.565
RidgeClassifier,msdl,9,22,25,22,19,0.536585366,0.531914894,0.534090909,0.5,0.568181818,0.517647059,0.534
RidgeClassifier,msdl,average,22.1,27.9,19.6,18.6,0.543353659,0.587322695,0.566917773,0.53216899,0.598710062,0.537010376,0.5654
MLPClassifier,msdl,0,24,33,15,17,0.585365854,0.6875,0.640449438,0.615384615,0.66,0.6,0.636
MLPClassifier,msdl,1,28,32,16,13,0.682926829,0.666666667,0.674157303,0.636363636,0.711111111,0.658823529,0.675
MLPClassifier,msdl,2,29,32,16,11,0.725,0.666666667,0.693181818,0.644444444,0.744186047,0.682352941,0.696
MLPClassifier,msdl,3,24,31,17,16,0.6,0.645833333,0.625,0.585365854,0.659574468,0.592592593,0.623
MLPClassifier,msdl,4,28,31,17,12,0.7,0.645833333,0.670454545,0.622222222,0.720930233,0.658823529,0.673
MLPClassifier,msdl,5,21,26,21,20,0.512195122,0.553191489,0.534090909,0.5,0.565217391,0.506024096,0.533
MLPClassifier,msdl,6,26,37,10,15,0.634146341,0.787234043,0.715909091,0.722222222,0.711538462,0.675324675,0.711
MLPClassifier,msdl,7,23,30,17,18,0.56097561,0.638297872,0.602272727,0.575,0.625,0.567901235,0.6
MLPClassifier,msdl,8,22,37,10,19,0.536585366,0.787234043,0.670454545,0.6875,0.660714286,0.602739726,0.662
MLPClassifier,msdl,9,26,29,18,15,0.634146341,0.617021277,0.625,0.590909091,0.659090909,0.611764706,0.626
MLPClassifier,msdl,average,25.1,31.8,15.7,15.6,0.617134146,0.669547872,0.645097038,0.617941209,0.671736291,0.615634703,0.6435
BaggingClassifier,msdl,0,22,32,16,19,0.536585366,0.666666667,0.606741573,0.578947368,0.62745098,0.556962025,0.602
BaggingClassifier,msdl,1,14,34,14,27,0.341463415,0.708333333,0.539325843,0.5,0.557377049,0.405797101,0.525
BaggingClassifier,msdl,2,17,31,17,23,0.425,0.645833333,0.545454545,0.5,0.574074074,0.459459459,0.535
BaggingClassifier,msdl,3,13,31,17,27,0.325,0.645833333,0.5,0.433333333,0.534482759,0.371428571,0.485
BaggingClassifier,msdl,4,15,39,9,25,0.375,0.8125,0.613636364,0.625,0.609375,0.46875,0.594
BaggingClassifier,msdl,5,16,29,18,25,0.390243902,0.617021277,0.511363636,0.470588235,0.537037037,0.426666667,0.504
BaggingClassifier,msdl,6,15,29,18,26,0.365853659,0.617021277,0.5,0.454545455,0.527272727,0.405405405,0.491
BaggingClassifier,msdl,7,14,34,13,27,0.341463415,0.723404255,0.545454545,0.518518519,0.557377049,0.411764706,0.532
BaggingClassifier,msdl,8,13,39,8,28,0.317073171,0.829787234,0.590909091,0.619047619,0.582089552,0.419354839,0.573
BaggingClassifier,msdl,9,17,30,17,24,0.414634146,0.638297872,0.534090909,0.5,0.555555556,0.453333333,0.526
BaggingClassifier,msdl,average,15.6,32.8,14.7,25.1,0.383231707,0.690469858,0.548697651,0.519998053,0.566209178,0.437892211,0.5367
